folder_path,detected_layer,image_count,supported_images,corrupt_images,assignment_basis,user_curated_layer,runtime_layer_exists,notes
assets/media/LIBYA/heritage/LY-AKA-000037,world-heritage,6,6,0,user_curated_folder_structure,True,True,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/heritage/LY-AKA-000049,world-heritage,3,3,0,user_curated_folder_structure,True,True,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/heritage/LY-AKA-000106,world-heritage,3,3,0,user_curated_folder_structure,True,True,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/heritage/LY-AKA-000155,world-heritage,3,3,0,user_curated_folder_structure,True,True,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/heritage/LY-AKA-000156,world-heritage,3,3,0,user_curated_folder_structure,True,True,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/heritage/WH-LY-001-0001,world-heritage,3,3,0,user_curated_folder_structure,True,True,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/heritage/WH-LY-001-0002,world-heritage,3,3,0,user_curated_folder_structure,True,True,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/heritage/WH-MAIN-001,world-heritage,3,3,0,user_curated_folder_structure,True,True,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/heritage/WH-WORLD-C0001,world-heritage,3,3,0,user_curated_folder_structure,True,True,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/heritage/WH-WORLD-C0002,world-heritage,3,3,0,user_curated_folder_structure,True,True,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/Leptis Magna/Leptis Magna_photo,unclassified,2,2,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000004,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000013,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000017,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000018,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000019,unclassified,6,6,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000020,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000022,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000024,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000025,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000027,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000038,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000039,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000040,unclassified,12,12,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000041,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000043,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000044,unclassified,18,18,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000045,unclassified,6,6,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000049,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000051,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000052,unclassified,18,18,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000054,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000055,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000056,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000058,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000059,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000061,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000063,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000064,unclassified,6,6,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000069,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000071,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000077,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000079,unclassified,6,6,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000082,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000084,unclassified,6,6,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000087,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000088,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000090,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000094,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000096,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000097,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000098,unclassified,6,6,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000099,unclassified,9,9,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000100,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000101,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000102,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000103,unclassified,6,6,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000105,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000106,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000108,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000114,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000115,unclassified,6,6,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000116,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000118,unclassified,6,6,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000122,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000123,unclassified,6,6,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000126,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000128,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000129,unclassified,6,6,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000132,unclassified,6,6,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/old-cities/LY-TRI-000134,unclassified,3,3,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/Sabratha/published/amphitheatre,unclassified,2,2,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/Sabratha/published/main-site,unclassified,4,4,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/Sabratha/published/punic-mausoleum,unclassified,2,2,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/Sabratha/published/review-required,unclassified,23,23,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/Sabratha/published/roman-museum,unclassified,2,2,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/Sabratha/published/theatre,unclassified,8,8,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
assets/media/LIBYA/Sabratha/صور صبراتة,unclassified,1,1,0,user_curated_folder_structure,False,False,Layer assignment is user-curated; feature assignment requires explicit evidence.
