change_id,feature_id,layer_id,change_type,field_name,old_value,new_value,reason,evidence_type,evidence_reference,source_case_id,confidence,automatic_change,institutional_confirmation_required,timestamp,reversible,notes
P2-CHG-000001,LY-INV-OPP-NAT-00001,investment,temporary_name_resolution,name_ar,فرصة استثمارية غير مسماة – منطقة غير محددة – 00001,فرصة استثمارية غير مسماة – منطقة غير محددة – 00001,Replace ambiguous generated label with explicit non-official administrative label,insufficient_evidence,data/incoming/tourism-investment-projects.kml,,high,true,true,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000012,LY-HOT-000011,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000013,LY-HOT-000012,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000014,LY-HOT-000013,hotels,completeness_recalculation,weighted_completeness_score,70.0,70.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000015,LY-HOT-000014,hotels,completeness_recalculation,weighted_completeness_score,70.0,70.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000016,LY-HOT-000015,hotels,completeness_recalculation,weighted_completeness_score,70.0,70.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000017,LY-HOT-000016,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000018,LY-HOT-000017,hotels,completeness_recalculation,weighted_completeness_score,70.0,70.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000019,LY-HOT-000018,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000020,LY-HOT-000019,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000021,LY-HOT-000020,hotels,completeness_recalculation,weighted_completeness_score,70.0,70.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000022,LY-HOT-000021,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000023,LY-HOT-000022,hotels,completeness_recalculation,weighted_completeness_score,70.0,70.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000024,LY-HOT-000023,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000025,LY-HOT-000024,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000026,LY-HOT-000025,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000027,LY-HOT-000026,hotels,completeness_recalculation,weighted_completeness_score,70.0,70.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000028,LY-HOT-000027,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000029,LY-HOT-000028,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000030,LY-HOT-000029,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000031,LY-HOT-000030,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000032,LY-HOT-000031,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000033,LY-HOT-000032,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000034,LY-HOT-000033,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000035,LY-HOT-000034,hotels,completeness_recalculation,weighted_completeness_score,70.0,70.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000036,LY-HOT-000035,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000037,LY-HOT-000036,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000038,LY-HOT-000037,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000039,LY-HOT-000038,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000040,LY-HOT-000039,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000041,LY-HOT-000040,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000042,LY-HOT-000041,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000043,LY-HOT-000042,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000044,LY-HOT-000043,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000045,LY-HOT-000044,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000046,LY-HOT-000045,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000047,LY-HOT-000046,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000048,LY-HOT-000047,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000049,LY-HOT-000048,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000050,LY-HOT-000049,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000051,LY-HOT-000050,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000052,LY-HOT-000051,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000053,LY-HOT-000052,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000054,LY-HOT-000053,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000055,LY-HOT-000054,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000056,LY-HOT-000055,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000057,LY-HOT-000056,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000058,LY-HOT-000057,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000059,LY-HOT-000058,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000060,LY-HOT-000059,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000061,LY-HOT-000060,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000062,LY-HOT-000061,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000063,LY-HOT-000062,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000064,LY-HOT-000063,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000065,LY-HOT-000064,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000066,LY-HOT-000065,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000067,LY-HOT-000066,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000068,LY-HOT-000067,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000069,LY-HOT-000068,hotels,completeness_recalculation,weighted_completeness_score,50.0,50.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000070,LY-HOT-000069,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000071,LY-HOT-000070,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000072,LY-HOT-000071,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000073,LY-HOT-000072,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000074,LY-HOT-000073,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000075,LY-HOT-000074,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000076,LY-HOT-000075,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000077,LY-HOT-000076,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000078,LY-HOT-000077,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000079,LY-HOT-000078,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000080,LY-HOT-000079,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000081,LY-HOT-000080,hotels,completeness_recalculation,weighted_completeness_score,70.0,70.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000082,LY-HOT-000081,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000083,LY-HOT-000082,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000084,LY-HOT-000083,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000085,LY-HOT-000084,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000086,LY-HOT-000085,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000087,LY-HOT-000086,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000088,LY-HOT-000087,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000089,LY-HOT-000088,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000090,LY-HOT-000089,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000091,LY-HOT-000090,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000092,LY-HOT-000091,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000093,LY-HOT-000092,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000094,LY-HOT-000093,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000095,LY-HOT-000094,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000096,LY-HOT-000095,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000097,LY-HOT-000096,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000098,LY-HOT-000097,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000099,LY-HOT-000098,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000100,LY-HOT-000099,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000101,LY-HOT-000100,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000102,LY-HOT-000101,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000103,LY-HOT-000102,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000104,LY-HOT-000103,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000105,LY-HOT-000104,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000106,LY-HOT-000105,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000107,LY-HOT-000106,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000108,LY-HOT-000107,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000109,LY-HOT-000108,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000110,LY-HOT-000109,hotels,completeness_recalculation,weighted_completeness_score,60.0,60.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000111,LY-HOT-000110,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000112,LY-HOT-000111,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000113,LY-HOT-000112,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
P2-CHG-000114,LY-HOT-000113,hotels,completeness_recalculation,weighted_completeness_score,40.0,40.0,Layer-specific tourism completeness methodology; unknown values score zero,derived_from_existing_fields,,,high,true,false,2026-08-06T22:26:40Z,true,No external lookup used.
