id,name_ar,data_quality_status,data_review_status,missing_fields,notes
LY-INV-RES-TRI-00002,قرية بالم سيتي/قرية النخيل السياحية طرابلس,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-TRI-00003,القرية السياحية الريقاتة,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-TRI-00001,مركب شيراتون - النقاط الأربعة,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00002,القرية السياحية تاجوراء,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00003,منتجع سمرلاند المائي,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00001,مصيف قرية مارينا السياحية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00002,قرية قصر سيلين العائلية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00003,قرية حدائق غنيمة,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00004,إستراحة شط غنيمة,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-TRI-00004,قرية المتوسط العائلية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00005,قرية قوس غنيمة السياحية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00006,قرية لؤلؤة غنيمة العائلية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00007,قرية شمس البحر,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00008,قرية الشاطيء الذهبي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00009,منتجع سي شيلز,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00010,منتجع حوض البحر Seapool Resort,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00011,قرية الخمس السياحية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00012,قريه غنيمه العائليه,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00013,قرية اكوا مارين السياحية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-KHO-00001,قرية جنيف العائلية غنيمة,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00014,منتجع شاطئ غنيمة,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00015,شاليهات بن حمودة العائلي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00004,منتجع كريستال السياحي,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00005,منتجع رويال السياحي,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00006,القويعة,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00007,منتجع فيلا دريم هاوس,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00008,منتجع شط مريم,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00009,استراحة الجود القويعه,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00010,منتجع اتش تي السياحي,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00011,منتجع اتش تي 3,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00012,منتجع شاليهات للاجار,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00013,قرية العطايا العائلية,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00014,منتجع برستيج,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00015,قرية القويعة السياحية,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00016,شاليهات بن بية,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00017,قرية ميار البحر العائليه,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00018,قرية أغيث السياحية,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00019,قرية الخلة السياحية العائلية,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00020,مجمع جواهر لاند,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00021,منتجع دار البحر,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00022,منتجع وادي بالنور,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00023,منتجع بيتش هاوس,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00024,قرية قوس غنيمة السياحية,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00025,منتجع ايليت السياحي,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00026,قرية شمس البحر,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00016,قرية لؤلؤة غنيمة العائلية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00027,شاليهات ركن النيروز,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00028,قرية رأس الحمراء العائلية,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00017,قرية شاطئ النخيل الذهبي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-ZLI-00001,قرية أصيل السياحية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-ZLI-00002,قرية الهُزم السياحية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-MIS-00001,منتجع الأمان السياحي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-MIS-00001,منتجع مصراتة,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-MIS-00002,منتجع فينيسيا/مصراتة,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-MIS-00003,قرية زريق السياحية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00029,حي قصور الضيافة_سرت,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00001,شاليهات ريماس,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00002,قرية شاطيء النخيل,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00003,منتجع مارينا بنغازي السياحي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00004,منتجع الصفوة السياحي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00005,منتجع ماربيلا السياحي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00006,مجمع الاصالة السياحي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00007,قرية الفاضل,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00008,منتجع الأسيل,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00009,منتجع الماسة السياحي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00010,منتجع قاريونس العائلي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00011,منتجع النخلة الذهبية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00012,منتجع فايا لارجو,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BEN-00013,قرية قمرت السياحية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00030,منتجع التلال الحمامة,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00031,منتجع الجراري السياحي - للعائلات,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00032,منتجع ومصيف الحمامة,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00033,قرية إيلاف السياحية,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BAY-00001,شاليهات الحدائق الملكية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-BAY-00002,منتجع وادي الكوف,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00034,منتجع إيلاند السياحي,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00035,منتجع كنزي السياحي,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00036,منتجع سوسه,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00037,مصيف القريه/رأس الهلال,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00038,منتجع الينابيع السياحي,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00039,منتجع الاثرون السياحي,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-DER-00001,منتجع إيميليا السياحي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-DER-00002,مصيف 1805,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00040,منتجع الابرق السياحي,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-SHA-00001,منتج شحات السياحي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-SHA-00002,منتجع وموتيل الأمان 1,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-SHA-00003,منتجع وموتيل الأمان 3,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-SHA-00004,شاليهات بوعطية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-SHA-00005,منتجع جود السياحي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-KHO-00018,إستراحات فردية درجة أولى,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-SHA-00006,إستراحات فردية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-SHA-00007,منتجع الاسرة السعيدة,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-SHA-00008,شاليهات بومؤمن,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-SHA-00009,منتجع سيف للسياحه ولاستثمار,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-TOB-00001,منتجع وفندق ريفان السياحي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-ZUW-00012,قرية سبتيموس السياحية - زوارة,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-ZUW-00001,قرية سيمو السياحية - زوارة,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-ZLI-00003,منتجع الهادريان زليتن,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00041,منتجع سفارى السياحى,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-ZUW-00013,قرية اوديسا السياحية,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-ZUW-00014,Azul house استراحة ازول,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-ZUW-00015,DiVano Resort,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-ZUW-00016,منتجع لاجون Lagoon Resort,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-ZUW-00017,Barracuda Village - منتجع باراكودا,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00042,Oea Village - Diar Al Bahr,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-NAT-00043,قرية قوس غنيمة السياحية,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-TRI-00002,فندق كورنثيا,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-BAY-00001,فندق بينثابوليس,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-GHA-00001,فندق جوهرة الواحة,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-TRI-00003,فندق تبرس,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-RES-SHA-00010,منتجع شحات السياحي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-NAT-00001,فندق المنارة,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-BAY-00002,فندق لؤلؤة الخليج,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-BAY-00003,فندق التلال الوسيطة البيضاء,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-NAT-00002,العنود للشقق الفندقية,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-NAT-00003,فندق الثريا,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-EXP-SHA-00001,منتجع الينابيع السياحي,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-NAT-00004,فندق برقة,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-NAT-00005,فندق الهديل,low,integrated,municipality_ar|site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-GHA-00002,فندق بن يدر,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-GHA-00003,فندق نجوم غدامس,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-REV-GHA-00001,Hotel bab al fatah,low,review_required,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-TRI-00004,فندق فكتوريا,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-TRI-00005,فندق الطاووس,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-TRI-00006,فندق المهاري,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-TRI-00007,فندق الودان,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-TRI-00008,فندق بلازما,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-TOB-00002,فندق دار السلام,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-TOB-00003,فندق سان جورج,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-HOT-KHO-00002,فندق الحسنين الكبير,low,integrated,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
LY-INV-REV-SHA-00001,بيوت الشباب,low,review_required,site_area_m2|ownership_type|estimated_cost|infrastructure_status|legal_status|license_status,Requires authoritative completion; generated labels are not official names.
